Getting all .java files in /Users/tamycova/SoftwareAnalytics/Lambda/dubbo including those in subdirectories 
1229 java files in ./dubbo
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/filter/ExceptionFilterTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/filter/tps/StatItemTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/filter/TpsLimitFilterTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/ProtocolUtils.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/proxy/DemoRequest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/proxy/DemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/proxy/DemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/proxy/RemoteService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/proxy/RemoteServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/proxy/Type.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/support/DemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/support/DemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/support/IEcho.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/support/MockInvocation.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/support/MyInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/support/Person.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/support/RpcUtilsTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/com/alibaba/dubbo/rpc/support/Type.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/CallbackServiceCodec.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/ChannelWrappedInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/DecodeableRpcInvocation.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/DecodeableRpcResult.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/DubboCodec.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/DubboCountCodec.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/DubboExporter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/DubboInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/DubboProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/filter/FutureFilter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/filter/TraceFilter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/FutureAdapter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/LazyConnectExchangeClient.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/page/ClientsPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/page/ServersPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/ReferenceCountExchangeClient.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/status/ServerStatusChecker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/status/ThreadPoolStatusChecker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/ChangeTelnetHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/CountTelnetHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/CurrentTelnetHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/InvokeTelnetHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/ListTelnetHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/LogTelnetHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/PortTelnetHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/TraceTelnetHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/DubboInvokerAvilableTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/DubboLazyConnectTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/DubboProtocolTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/ExplicitCallbackTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/FutureFilterTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/ImplicitCallBackTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/MultiThreadTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/ReferenceCountExchangeClientTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/RpcFilterTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/CustomArgument.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/DemoRequest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/DemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/DemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/EnumBak.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/NonSerialized.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/Person.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/ProtocolUtils.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/RemoteService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/RemoteServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/support/Type.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/ChangeTelnetHandlerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/CurrentTelnetHandlerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/InvokerTelnetHandlerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/ListTelnetHandlerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/LogTelnetHandlerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/telnet/PortTelnetHandlerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-hessian/src/main/java/com/alibaba/dubbo/rpc/protocol/hessian/HessianProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-hessian/src/main/java/com/alibaba/dubbo/rpc/protocol/hessian/HttpClientConnection.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-hessian/src/main/java/com/alibaba/dubbo/rpc/protocol/hessian/HttpClientConnectionFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-hessian/src/test/java/com/alibaba/dubbo/rpc/protocol/hessian/HessianProtocolTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-hessian/src/test/java/com/alibaba/dubbo/rpc/protocol/hessian/HessianService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-hessian/src/test/java/com/alibaba/dubbo/rpc/protocol/hessian/HessianServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-http/src/main/java/com/alibaba/dubbo/rpc/protocol/http/HttpProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/main/java/com/alibaba/dubbo/rpc/protocol/injvm/InjvmExporter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/main/java/com/alibaba/dubbo/rpc/protocol/injvm/InjvmInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/main/java/com/alibaba/dubbo/rpc/protocol/injvm/InjvmProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/test/java/com/alibaba/dubbo/rpc/protocol/injvm/DemoRequest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/test/java/com/alibaba/dubbo/rpc/protocol/injvm/DemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/test/java/com/alibaba/dubbo/rpc/protocol/injvm/DemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/test/java/com/alibaba/dubbo/rpc/protocol/injvm/IEcho.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/test/java/com/alibaba/dubbo/rpc/protocol/injvm/InjvmProtocolTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/test/java/com/alibaba/dubbo/rpc/protocol/injvm/ProtocolTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-injvm/src/test/java/com/alibaba/dubbo/rpc/protocol/injvm/Type.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-memcached/src/main/java/com/alibaba/dubbo/rpc/protocol/memcached/MemcachedProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-redis/src/main/java/com/alibaba/dubbo/rpc/protocol/redis/RedisProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-rmi/src/main/java/com/alibaba/dubbo/rpc/protocol/rmi/RmiProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-rmi/src/test/java/com/alibaba/dubbo/rpc/protocol/rmi/DemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-rmi/src/test/java/com/alibaba/dubbo/rpc/protocol/rmi/DemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-rmi/src/test/java/com/alibaba/dubbo/rpc/protocol/rmi/RemoteService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-rmi/src/test/java/com/alibaba/dubbo/rpc/protocol/rmi/RemoteServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-rmi/src/test/java/com/alibaba/dubbo/rpc/protocol/rmi/RmiProtocolTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-rmi/src/test/java/com/alibaba/dubbo/rpc/protocol/rmi/Type.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ClassNameGenerator.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/DubboClassNameGenerator.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ext/MultiServiceProcessor.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/io/InputStreamWrapper.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/io/RandomAccessByteArrayOutputStream.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftClassNameGenerator.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftCodec.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftConstants.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftNativeCodec.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftType.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/main/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftUtils.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/$__ClassNameTestDubboStub.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/ClassNameTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/ClassNameTestDubbo.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/ClassNameTestThrift.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/gen/dubbo/$__DemoStub.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/gen/dubbo/Demo.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/gen/thrift/Demo.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/AbstractTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/DemoImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/DubboDemoImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/examples/DubboDemoConsumer.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/examples/DubboDemoProvider.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/FramedTransportFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/MockedChannel.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/ServerExceptionTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/ServiceMethodNotFoundTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftCodecTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftDemoImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftProtocolTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/com/alibaba/dubbo/rpc/protocol/thrift/ThriftUtilsTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-rpc/dubbo-rpc-webservice/src/main/java/com/alibaba/dubbo/rpc/protocol/webservice/WebServiceProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-simple/dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/CountUtils.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-simple/dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/pages/ApplicationsPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-simple/dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/pages/ChartsPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-simple/dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/pages/ConsumersPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-simple/dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/pages/DependenciesPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-simple/dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/pages/HostsPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-simple/dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/pages/ProvidersPageHandler.java
